date,close,log_return,realized_vol,ma_50,ma_200,tau_t,k_star_proxy,z_t
2024-08-19 04:00:00,32.38,0.014308175667881177,0.5412915632487018,34.1532,35.0238,-1.0,32.1365,-2.9701499999999967
2024-08-20 04:00:00,30.61,-0.056214195292168034,0.5804776651663713,34.054,34.9911,-1.0,31.953500000000002,-4.538850000000004
2024-08-21 04:00:00,30.72,0.003587155322150192,0.5547741304595273,33.926,34.94935,-1.0,31.796999999999997,-4.256700000000002
2024-08-22 04:00:00,30.52,-0.006531701863215124,0.5291082197915702,33.7906,34.909549999999996,-1.0,31.590000000000003,-4.22900000000001
2024-08-23 04:00:00,31.78,0.04045495469231375,0.5457587359901857,33.6984,34.8862,-1.0,31.429000000000002,-2.7919000000000054
2024-08-26 04:00:00,32.14,0.011264199200796536,0.5230292875154139,33.635999999999996,34.87545,-1.0,31.330000000000002,-2.3230000000000075
2024-08-27 04:00:00,31.32,-0.025844489186764213,0.5142526695148254,33.581199999999995,34.86775,-1.0,31.149,-2.9439000000000064
2024-08-28 04:00:00,31.06,-0.008336053402061375,0.49138147586784314,33.52160000000001,34.860949999999995,-1.0,30.922500000000003,-2.9547500000000078
2024-08-29 04:00:00,32.06,0.03168832946086599,0.49438373495366567,33.480199999999996,34.85575,-1.0,30.854499999999994,-1.8799499999999938
2024-08-30 04:00:00,31.79,-0.008457372258695618,0.47344901144562573,33.418,34.8466,-1.0,30.947000000000003,-2.2517000000000067
2024-09-03 04:00:00,29.43,-0.07713721267732991,0.5782594028473947,33.32,34.82015,-1.0,31.002999999999997,-4.673299999999998
2024-09-04 04:00:00,28.51,-0.031759659320800736,0.5634902019404149,33.1638,34.78895,-1.0,31.002999999999997,-5.593299999999996
2024-09-05 04:00:00,28.06,-0.01590982825026587,0.5381981575448893,33.0064,34.7654,-1.0,30.961000000000002,-5.997100000000007
2024-09-06 04:00:00,27.16,-0.032599771983819414,0.5241516313945925,32.8432,34.730199999999996,-1.0,30.785500000000003,-6.704050000000006
2024-09-09 04:00:00,26.84,-0.011851990587014293,0.49975897880937364,32.674,34.69285,-1.0,30.595500000000005,-6.81505000000001
2024-09-10 04:00:00,26.23,-0.02298951822469872,0.4793477626812383,32.4896,34.655699999999996,-1.0,30.3315,-7.134649999999997
2024-09-11 04:00:00,26.17,-0.0022900773367277114,0.45969990359292656,32.3006,34.6179,-1.0,30.097,-6.936700000000002
2024-09-12 04:00:00,26.35,0.006854558445316767,0.4469852340859375,32.1096,34.57955,-1.0,29.862000000000002,-6.498200000000004
2024-09-13 04:00:00,26.85,0.01879754596750242,0.4472157332986379,31.917399999999997,34.54705,-1.0,29.595000000000006,-5.70450000000001
2024-09-16 04:00:00,27.43,0.02137148399463804,0.44733900500045004,31.774,34.5182,-1.0,29.3705,-4.877549999999999
2024-09-17 04:00:00,28.44,0.03615929998552837,0.4677871343088723,31.6508,34.49555,-1.0,29.1735,-3.650850000000002
2024-09-18 04:00:00,28.65,0.007356838225708409,0.44780337045327745,31.5458,34.47235,-1.0,29.075499999999998,-3.3330500000000036
2024-09-19 04:00:00,29.53,0.03025325259508275,0.4503987864349911,31.451000000000004,34.450700000000005,-1.0,29.016000000000002,-2.3876000000000026
2024-09-20 04:00:00,29.46,-0.002373284721347132,0.4300126488712503,31.331,34.43295,-1.0,28.963,-2.3993000000000038
2024-09-23 04:00:00,30.05,0.019829249946732342,0.4184431640460291,31.222,34.425399999999996,-1.0,28.8765,-1.7141500000000036
2024-09-24 04:00:00,29.46,-0.019829249946732335,0.41370462827912097,31.0784,34.4234,-1.0,28.7425,-2.1567500000000024
2024-09-25 04:00:00,28.0,-0.05082890085928034,0.4640528800041855,30.9044,34.41435,-1.0,28.5765,-3.4341500000000025
2024-09-26 04:00:00,26.71,-0.047166483053334395,0.48768048092442956,30.7056,34.3952,-1.0,28.359,-4.484900000000003
2024-09-27 04:00:00,28.04,0.04859403504451983,0.5334017325605759,30.542399999999997,34.3829,-1.0,28.158000000000005,-2.9338000000000086
2024-09-30 04:00:00,28.19,0.005335242959631974,0.509802482849594,30.3934,34.37805,-1.0,27.977999999999998,-2.585799999999999
2024-10-01 04:00:00,29.16,0.03383060201443609,0.5134308301135903,30.269000000000002,34.37055,-1.0,27.964500000000005,-1.600950000000008
2024-10-02 04:00:00,29.85,0.023386932698153725,0.4999443777689882,30.1806,34.3558,-1.0,28.0315,-0.984650000000002
2024-10-03 04:00:00,31.84,0.06453852113757116,0.5552211817684437,30.140400000000003,34.353,-1.0,28.220499999999998,0.7974500000000013
2024-10-04 04:00:00,32.25,0.012794682265599225,0.5296503859443521,30.092200000000002,34.3479,-1.0,28.475,0.9274999999999949
2024-10-07 04:00:00,32.64,0.012020486854124882,0.5051370716898121,30.045,34.3406,-1.0,28.764999999999997,0.9984999999999999
2024-10-08 04:00:00,30.79,-0.058348568159497335,0.577383312706321,29.978399999999997,34.3293,-1.0,28.993000000000002,-1.1023000000000067
2024-10-09 04:00:00,30.76,-0.0009748172989657342,0.5509212485529463,29.8948,34.3152,-1.0,29.222500000000004,-1.3847500000000075
2024-10-10 04:00:00,31.44,0.02186582292356253,0.532527479857801,29.811799999999998,34.303700000000006,-1.0,29.476999999999997,-0.9847000000000001
2024-10-11 04:00:00,32.12,0.021397921517555072,0.5136097819742272,29.785800000000005,34.2903,-1.0,29.740499999999997,-0.5945500000000052
2024-10-14 04:00:00,31.21,-0.02874033279587275,0.516471891132669,29.8112,34.2739,-1.0,29.9295,-1.712450000000004
2024-10-15 04:00:00,28.75,-0.08210078903932864,0.6336135794284621,29.82,34.25105,-1.0,29.945,-4.1895000000000024
2024-10-16 04:00:00,29.28,0.0182669218497514,0.6135088880940572,29.835400000000003,34.23395,-1.0,29.976499999999998,-3.6941500000000005
2024-10-17 04:00:00,29.82,0.018274620243481542,0.592978788050324,29.8538,34.217,-1.0,29.991000000000003,-3.170100000000005
2024-10-18 04:00:00,29.39,-0.014524828905766377,0.5691088838021273,29.828199999999995,34.1946,-1.0,29.9875,-3.596250000000005
2024-10-21 04:00:00,29.11,-0.009572722673294133,0.5438133796458572,29.797600000000003,34.178799999999995,-1.0,29.940500000000004,-3.824550000000009
2024-10-22 04:00:00,29.25,0.0047978159203335875,0.5196536927457416,29.7524,34.162549999999996,-1.0,29.93,-3.673000000000002
2024-10-23 04:00:00,28.69,-0.019330943684591987,0.5021203848138693,29.709,34.14605,-1.0,29.964499999999997,-4.270949999999996
2024-10-24 04:00:00,29.11,0.014533127764258268,0.486120579262623,29.6702,34.13565,-1.0,30.0845,-3.9829500000000024
2024-10-25 04:00:00,29.2,0.003086951516704219,0.4640742071751368,29.6104,34.12995,-1.0,30.142500000000002,-3.956750000000003
2024-10-28 04:00:00,28.32,-0.03060044044871704,0.46305681336845184,29.538400000000003,34.11995,-1.0,30.149,-4.843900000000005
2024-10-29 04:00:00,27.45,-0.03120210086997946,0.45938667077901035,29.4398,34.1016,-1.0,30.063499999999998,-5.619850000000003
2024-10-30 04:00:00,27.96,0.018408749410069935,0.4532667832552605,29.386800000000004,34.095349999999996,-1.0,29.969000000000005,-5.005900000000004
2024-10-31 04:00:00,27.56,-0.014409471220151793,0.4347701342984792,29.323600000000003,34.090450000000004,-1.0,29.755000000000003,-5.170500000000008
2024-11-01 04:00:00,26.93,-0.023124539321950237,0.4229406864072091,29.251800000000003,34.08255,-1.0,29.488999999999997,-5.507899999999999
2024-11-04 05:00:00,28.01,0.039320682448509614,0.4573444424351683,29.176400000000005,34.0794,-1.0,29.257500000000004,-4.173250000000007
2024-11-05 05:00:00,28.48,0.016640497271757804,0.4452667069541508,29.1032,34.07725,-1.0,29.141999999999996,-3.5761999999999965
2024-11-06 05:00:00,31.47,0.0998326245325405,0.6340358676325625,29.106200000000005,34.08985,-1.0,29.1775,-0.6252500000000012
2024-11-07 05:00:00,31.02,-0.014402553327922663,0.6137680909843785,29.1054,34.09645,-1.0,29.1565,-1.052150000000001
2024-11-08 05:00:00,31.44,0.013448809812613002,0.5861798915374081,29.092999999999996,34.1,-1.0,29.122500000000002,-0.5947500000000012
2024-11-11 05:00:00,32.41,0.030386049592450098,0.569608279698162,29.1054,34.10635,-1.0,29.182499999999997,0.3092499999999987
2024-11-12 05:00:00,31.75,-0.020574291814755202,0.5604506429850199,29.151799999999998,34.1092,-1.0,29.3325,-0.5157500000000041
2024-11-13 05:00:00,31.99,0.007530628622725916,0.5343984132339931,29.2214,34.10785,-1.0,29.468,-0.4248000000000012
2024-11-14 05:00:00,32.45,0.014277089188672558,0.5108467053148449,29.3092,34.117250000000006,-1.0,29.5995,-0.10944999999999538
2024-11-15 05:00:00,31.7,-0.023383762266864172,0.507568417564221,29.4,34.12465,-1.0,29.714999999999996,-0.9864999999999959
2024-11-18 05:00:00,33.06,0.042007411509643273,0.5149543976258675,29.5244,34.14234999999999,-1.0,29.9125,0.15625
2024-11-19 05:00:00,32.56,-0.015239551258538576,0.5026657120182745,29.651,34.1594,-1.0,30.077999999999996,-0.5257999999999967
2024-11-20 05:00:00,33.7,0.03441329622397641,0.4977262326568899,29.801599999999997,34.179899999999996,-1.0,30.328500000000002,0.33865000000000123
2024-11-21 05:00:00,34.56,0.02519910657753889,0.4810901034155575,29.965799999999998,34.201800000000006,-1.0,30.601,0.8988999999999976
2024-11-22 05:00:00,35.36,0.022884293833587806,0.46273599924696035,30.136000000000003,34.2241,-1.0,30.909,1.3600999999999956
2024-11-25 05:00:00,33.97,-0.040103455596950104,0.5018338383524076,30.266800000000003,34.241800000000005,-1.0,31.1915,-0.34065000000000367
2024-11-26 05:00:00,33.56,-0.012142900573487067,0.48625886478850167,30.3692,34.25235,-1.0,31.497000000000003,-1.0867000000000075
2024-11-27 05:00:00,33.56,0.0,0.4641499281349316,30.4674,34.2682,-1.0,31.776999999999997,-1.3947000000000003
2024-11-29 05:00:00,33.79,0.006830019127193118,0.4427113290243983,30.552599999999998,34.28445,-1.0,32.088499999999996,-1.5073500000000024
2024-12-02 05:00:00,33.01,-0.023354354861096962,0.44175428703096487,30.6236,34.2858,-1.0,32.3925,-2.621750000000006
2024-12-03 05:00:00,33.1,0.002722736517915779,0.42121084533448133,30.6846,34.28745,-1.0,32.647,-2.811700000000002
2024-12-04 05:00:00,30.95,-0.06716028325241219,0.5157577734377423,30.7144,34.28335,-1.0,32.770500000000006,-5.097550000000009
2024-12-05 05:00:00,30.81,-0.004533686522028556,0.4917575149226825,30.770600000000005,34.2695,-1.0,32.7375,-5.201249999999998
2024-12-06 05:00:00,29.32,-0.04956943559012578,0.5144910069027173,30.8228,34.2491,-1.0,32.6525,-6.597750000000005
2024-12-09 05:00:00,29.95,0.02125944754300758,0.5097713309994265,30.861000000000004,34.23350000000001,-1.0,32.577999999999996,-5.8858
2024-12-10 05:00:00,29.55,-0.013445580709351097,0.4873960822413898,30.8882,34.21445,-1.0,32.435,-6.128500000000006
2024-12-11 05:00:00,30.38,0.027700753315519595,0.49131720440834675,30.912599999999998,34.1984,-1.0,32.3665,-5.2231500000000075
2024-12-12 05:00:00,29.88,-0.01659513690301028,0.47255863636608775,30.913200000000003,34.1823,-1.0,32.261,-5.607100000000006
2024-12-13 05:00:00,29.35,-0.017896813990510987,0.4548943452183372,30.8634,34.1603,-1.0,32.106,-5.966600000000007
2024-12-16 05:00:00,27.83,-0.05317797073630611,0.48718849435285183,30.775,34.126,-1.0,31.9125,-7.273750000000007
2024-12-17 05:00:00,27.47,-0.0130200754306169,0.46472477922218713,30.6716,34.093700000000005,-1.0,31.633,-7.326300000000003
2024-12-18 05:00:00,25.56,-0.07206587059784847,0.5288934881125706,30.567000000000004,34.0503,-1.0,31.283000000000005,-8.851300000000013
2024-12-19 05:00:00,24.95,-0.024154807311806338,0.505746094398708,30.450800000000005,34.00365,-1.0,30.845499999999998,-8.980050000000002
2024-12-20 05:00:00,25.26,0.012348294724817412,0.500945068871356,30.3272,33.9565,-1.0,30.3805,-8.158550000000002
2024-12-23 05:00:00,25.6,0.01337023456317164,0.49452755155597555,30.1968,33.909549999999996,-1.0,29.892500000000002,-7.281750000000002
2024-12-24 05:00:00,26.23,0.024311442393265555,0.5004389780080973,30.0972,33.86345,-1.0,29.5055,-6.226050000000004
2024-12-26 05:00:00,26.21,-0.0007627765434672594,0.4784446411027641,30.046400000000002,33.8176,-1.0,29.137999999999998,-5.841799999999999
2024-12-27 05:00:00,26.27,0.0022865863621335794,0.4585163309235522,29.9862,33.76435,-1.0,28.773500000000002,-5.380850000000006
2024-12-30 05:00:00,27.1,0.03110612418820673,0.47157600289361984,29.9318,33.714,-1.0,28.439000000000004,-4.182900000000004
2024-12-31 05:00:00,27.81,0.02586194036021824,0.4698077953705781,29.900200000000005,33.66485,-1.0,28.179000000000002,-3.186900000000005
2025-01-02 05:00:00,28.84,0.03636764417087479,0.4801731637313475,29.8948,33.6207,-1.0,27.966,-1.9226000000000028
2025-01-03 05:00:00,29.16,0.011034594723709068,0.4594652764817318,29.893,33.5743,-1.0,27.8765,-1.5041500000000028
2025-01-06 05:00:00,29.0,-0.005502077153983422,0.4401003077034354,29.8992,33.52405,-1.0,27.786,-1.5646000000000022
2025-01-07 05:00:00,29.67,0.022840604316256424,0.4300790493757828,29.9104,33.4759,-1.0,27.803499999999996,-0.9138499999999965
2025-01-08 05:00:00,30.09,0.014056456339223346,0.41248550274781187,29.9282,33.43215,-1.0,27.8105,-0.5015500000000053
2025-01-10 05:00:00,30.76,0.022022253995489495,0.40091477339742104,29.977000000000004,33.3876,-1.0,27.871,0.10190000000000055
2025-01-13 05:00:00,31.91,0.036704295652708815,0.40688319471278867,30.0662,33.35365,-1.0,27.947499999999998,1.1677500000000016
2025-01-14 05:00:00,32.36,0.01400365190013888,0.38849314873070223,30.1542,33.316,-1.0,28.071499999999997,1.481349999999999
2025-01-15 05:00:00,33.56,0.03641178940871459,0.39045691205924954,30.2742,33.27875,-1.0,28.282,2.4497999999999998
2025-01-16 05:00:00,33.72,0.004756251534649276,0.3740000771920844,30.41,33.2391,-1.0,28.576500000000003,2.285849999999993
2025-01-17 05:00:00,33.47,-0.007441617910419414,0.36766845670031156,30.5192,33.19535,-1.0,28.8765,1.7058499999999945
2025-01-21 05:00:00,32.67,-0.024192289610256316,0.3852392729766691,30.602999999999998,33.1421,-1.0,29.232,0.514800000000001
2025-01-22 05:00:00,32.06,-0.018848078431571914,0.3864881237635815,30.6148,33.086149999999996,-1.0,29.5875,-0.4862499999999983
2025-01-23 05:00:00,32.18,0.003735994382830233,0.36852045335527056,30.637999999999998,33.0269,-1.0,29.933500000000002,-0.746850000000002
2025-01-24 05:00:00,31.26,-0.029005816570906524,0.38463338620049864,30.6344,32.9657,-1.0,30.216500000000003,-1.978150000000003
2025-01-27 05:00:00,30.07,-0.03881132799289291,0.41215697512042576,30.587600000000002,32.89795,-1.0,30.408499999999997,-3.379349999999995
2025-01-28 05:00:00,29.72,-0.011707777150879329,0.39545990374911943,30.547000000000004,32.827200000000005,-1.0,30.583999999999996,-3.922399999999996
2025-01-29 05:00:00,30.12,0.013369183082134417,0.38484588717898144,30.5096,32.760549999999995,-1.0,30.7765,-3.734150000000003
2025-01-30 05:00:00,29.79,-0.011016636206502015,0.36956482457499984,30.4564,32.69675,-1.0,30.910999999999994,-4.2120999999999995
2025-01-31 05:00:00,28.35,-0.04954573655142976,0.4154978276432302,30.389400000000002,32.632650000000005,-1.0,30.938,-5.681800000000003
2025-02-03 05:00:00,28.28,-0.002472189145389037,0.39666474729825785,30.2938,32.57155,-1.0,30.909999999999997,-5.7209999999999965
2025-02-04 05:00:00,29.64,0.04696995939951402,0.45301295324134133,30.2354,32.52095,-1.0,30.934000000000005,-4.387400000000007
2025-02-05 05:00:00,29.53,-0.003718104672054789,0.43205463196949845,30.151999999999997,32.47305,-1.0,30.960500000000003,-4.526550000000007
2025-02-06 05:00:00,28.21,-0.04573017074192634,0.4605209500356254,30.025,32.4147,-1.0,30.8875,-5.766249999999999
2025-02-07 05:00:00,27.94,-0.009617171185089188,0.43946945169782264,29.8766,32.3516,-1.0,30.78,-5.918000000000003
2025-02-10 05:00:00,29.96,0.06980380482020294,0.5490440492581569,29.796400000000002,32.29605,-1.0,30.740000000000002,-3.8540000000000063
2025-02-11 05:00:00,30.5,0.017863524964347205,0.5295169613197905,29.7352,32.24125,-1.0,30.669500000000006,-3.236450000000012
2025-02-12 05:00:00,28.44,-0.06993007867832579,0.6076512933413512,29.632800000000003,32.1739,-1.0,30.4735,-5.080850000000002
2025-02-13 05:00:00,28.8,0.012578782206860185,0.5846574937065957,29.533,32.1083,-1.0,30.235500000000002,-4.459050000000001
2025-02-14 05:00:00,29.26,0.01584600845007806,0.5641325997268359,29.458000000000002,32.04235,-1.0,30.0125,-3.75375
2025-02-18 05:00:00,29.99,0.024642597168939264,0.5510689243223897,29.395799999999998,31.99805,-1.0,29.838500000000003,-2.832350000000009
2025-02-19 05:00:00,30.63,0.021115928083766274,0.5334964511038209,29.389400000000002,31.9653,-1.0,29.7365,-2.0801499999999997
2025-02-20 05:00:00,30.52,-0.003597714428427588,0.5096442756431014,29.383599999999998,31.929650000000002,-1.0,29.6595,-2.105450000000001
2025-02-21 05:00:00,28.57,-0.0660249901735745,0.5821475388301575,29.3686,31.88125,-1.0,29.478999999999996,-3.856899999999996
2025-02-24 05:00:00,28.4,-0.0059680710755214625,0.5551569422281449,29.3376,31.827050000000003,-1.0,29.336000000000002,-3.8696000000000055
2025-02-25 05:00:00,27.06,-0.04833252242451842,0.5686263717903585,29.2878,31.765700000000002,-1.0,29.1855,-5.044050000000002
2025-02-26 05:00:00,26.6,-0.017145406954988448,0.5438674464271653,29.212200000000003,31.70415,-1.0,29.029500000000002,-5.332450000000005
2025-02-27 05:00:00,26.21,-0.014770198452338448,0.5193123641543347,29.1388,31.6367,-1.0,28.834000000000003,-5.507400000000004
2025-02-28 05:00:00,26.77,0.021140840196946165,0.5152371844966646,29.087200000000003,31.579349999999998,-1.0,28.683000000000003,-4.781300000000005
2025-03-03 05:00:00,24.11,-0.1046551653391815,0.6721385718291891,29.0128,31.509500000000003,-1.0,28.471000000000004,-7.208100000000009
2025-03-04 05:00:00,23.82,-0.012101128265925588,0.641053274578205,28.9398,31.435100000000002,-1.0,28.248,-7.252800000000004
2025-03-05 05:00:00,23.1,-0.030692946399406135,0.6155161538667047,28.8906,31.35725,-1.0,27.921,-7.613099999999999
2025-03-06 05:00:00,22.58,-0.02276805880623198,0.5875845072319106,28.843199999999996,31.27905,-1.0,27.573500000000003,-7.750850000000007
2025-03-07 05:00:00,23.34,0.03310406813689396,0.607519201056779,28.8048,31.1998,-1.0,27.329999999999995,-6.722999999999995
2025-03-10 04:00:00,23.32,-0.000857265376118231,0.5818328488968971,28.7592,31.11855,-1.0,27.099,-6.488900000000001
2025-03-11 04:00:00,23.54,0.009389740349838917,0.5632989210571407,28.7054,31.041400000000003,-1.0,26.778,-5.915800000000001
2025-03-12 04:00:00,24.04,0.021018007834876264,0.5558534561458683,28.662,30.972600000000003,-1.0,26.455000000000002,-5.060500000000005
2025-03-13 04:00:00,23.34,-0.029550482808596876,0.5405346359049925,28.6034,30.904700000000002,-1.0,26.2,-5.48
2025-03-14 04:00:00,24.95,0.06670519533911774,0.6249695458894706,28.5604,30.8438,-1.0,26.0075,-3.6582500000000024
2025-03-17 04:00:00,25.93,0.03852677735304534,0.6253228812556352,28.522800000000004,30.781950000000002,-1.0,25.841,-2.4951000000000043
2025-03-18 04:00:00,26.26,0.01264626932407725,0.5984285020067239,28.4712,30.7283,-1.0,25.654500000000002,-1.9599500000000027
2025-03-19 04:00:00,27.51,0.04650270606183295,0.6062875822750053,28.438200000000002,30.6794,-1.0,25.4985,-0.5383500000000012
2025-03-20 04:00:00,27.44,-0.0025477720787986644,0.5796705826287811,28.406999999999996,30.6222,-1.0,25.3445,-0.43895000000000195
2025-03-21 04:00:00,26.65,-0.029212652245831014,0.5764546645375533,28.346600000000002,30.573050000000002,-1.0,25.2485,-1.123350000000002
2025-03-24 04:00:00,27.39,0.0273888326631334,0.561690239968161,28.292599999999997,30.532850000000003,-1.0,25.198,-0.3278000000000034
2025-03-25 04:00:00,27.22,-0.006225986051666896,0.5380632518489873,28.221799999999998,30.4908,-1.0,25.206,-0.5066000000000024
2025-03-26 04:00:00,27.44,0.008049805634364592,0.513395213058634,28.132400000000004,30.4479,-1.0,25.247999999999998,-0.3327999999999989
2025-03-27 04:00:00,26.92,-0.019132298081157392,0.5015675930702722,28.0236,30.40465,-1.0,25.2835,-0.8918500000000016
2025-03-28 04:00:00,26.49,-0.016102201492548887,0.4857626216972474,27.882199999999997,30.3515,-1.0,25.2695,-1.3064500000000052
2025-03-31 04:00:00,26.87,0.014243119343421701,0.467614528466086,27.7452,30.299400000000002,-1.0,25.407500000000002,-1.0782500000000041
2025-04-01 04:00:00,27.2,0.01220655067455178,0.4485414425151622,27.6198,30.253449999999997,-1.0,25.576500000000003,-0.934150000000006
2025-04-02 04:00:00,27.73,0.019297886325735078,0.43467567288709275,27.521000000000004,30.215800000000005,-1.0,25.808,-0.6588000000000029
2025-04-03 04:00:00,21.8,-0.24060488983264336,1.2174269965062003,27.3158,30.1545,-1.0,25.769,-6.5459
2025-04-04 04:00:00,17.13,-0.24107865745901488,1.5604324582509514,27.0148,30.06995,-1.0,25.458499999999997,-10.87435
2025-04-07 04:00:00,16.94,-0.011153623112120072,1.4932366112110702,26.7284,29.984,-1.0,25.139499999999998,-10.713449999999998
2025-04-08 04:00:00,15.62,-0.08112554481236858,1.4393873562761805,26.4394,29.887600000000003,-1.0,24.7435,-11.597850000000003
2025-04-09 04:00:00,19.23,0.20791941518914844,1.7964972537454882,26.2296,29.8121,-1.0,24.503,-7.723300000000002
2025-04-10 04:00:00,16.03,-0.18200959297922675,1.877816048206015,25.9478,29.71065,-1.0,24.1375,-10.521250000000002
2025-04-11 04:00:00,17.05,0.06168823710806426,1.8437054848628394,25.693,29.61625,-1.0,23.7425,-9.066750000000003
2025-04-14 04:00:00,16.99,-0.0035252680456852713,1.7604726927705843,25.465799999999998,29.5246,-1.0,23.295499999999997,-8.63505
2025-04-15 04:00:00,16.77,-0.013033359848723084,1.6790691725649438,25.235599999999998,29.43195,-1.0,22.820999999999998,-8.333100000000002
2025-04-16 04:00:00,17.41,0.03745317794498029,1.6242474647195855,24.991000000000003,29.341749999999998,-1.0,22.316,-7.137599999999999
2025-04-17 04:00:00,18.37,0.053674145446936716,1.5824261922456475,24.7678,29.255499999999998,-1.0,21.8625,-5.678750000000001
2025-04-21 04:00:00,17.21,-0.06522828900358622,1.5310947681694043,24.547800000000002,29.16205,-1.0,21.3905,-6.31955
2025-04-22 04:00:00,18.11,0.05097366167187378,1.4916997910427663,24.3512,29.070300000000003,-1.0,20.926499999999997,-4.90915
2025-04-23 04:00:00,18.16,0.0027571012778251935,1.4232780294790153,24.1152,28.9881,-1.0,20.4735,-4.360850000000003
2025-04-24 04:00:00,18.59,0.023402428560205295,1.3647661017310309,23.877,28.908050000000003,-1.0,20.031,-3.4441000000000024
2025-04-25 04:00:00,18.76,0.009103141844725974,1.302872991634493,23.683399999999995,28.83235,-1.0,19.622999999999998,-2.8252999999999986
2025-04-28 04:00:00,19.24,0.02526450165948158,1.2495130424660268,23.492199999999997,28.7572,-1.0,19.2605,-1.946550000000002
2025-04-29 04:00:00,18.97,-0.014132661290637553,1.192968667786614,23.2864,28.674750000000003,-1.0,18.8655,-1.7820500000000052
2025-04-30 04:00:00,17.89,-0.0586168864262949,1.1677436453533543,23.0444,28.5867,-1.0,18.4,-2.349999999999998
2025-05-01 04:00:00,18.56,0.036766829837426705,1.1322621621198543,22.803,28.4963,-1.0,17.941499999999998,-1.175650000000001
